ImageId,geom,ClassType,Xmax,Ymin,geom_red
6120_2_2,"[(539, 3242), (599, 3238), (606, 3236), (574, 3101), (550, 3079), (494, 3063), (465, 3041), (455, 3009), (441, 2992), (420, 2989), (417, 2960), (449, 2979), (499, 2964), (597, 2943), (722, 2914), (844, 2878), (991, 2840), (997, 2839), (979, 2760), (1143, 2687), (1075, 2401), (996, 2365), (836, 2449), (683, 2559), (552, 2637), (489, 2672), (444, 2720), (430, 2765), (406, 2868), (403, 2836), (425, 2705), (449, 2610), (477, 2522), (493, 2504), (348, 2537), (339, 2516), (494, 2491), (580, 2419), (653, 2363), (668, 2286), (640, 2231), (542, 2286), (301, 2393), (298, 2379), (539, 2272), (636, 2221), (637, 2225), (570, 2091), (565, 2078), (558, 2071), (545, 2071), (529, 2079), (510, 2096), (485, 2117), (456, 2134), (412, 2161), (287, 2217), (259, 2219), (257, 2211), (281, 2209), (402, 2149), (455, 2103), (435, 2053), (372, 1855), (281, 1887), (198, 1912), (195, 1898), (240, 1884), (368, 1826), (332, 1705), (207, 1748), (192, 1750), (167, 1760), (163, 1742), (291, 1700), (293, 1699), (291, 1693), (335, 1679), (458, 2074), (649, 1930), (684, 1895), (736, 1870), (671, 1707), (616, 1537), (598, 1436), (525, 1297), (508, 1298), (422, 1375), (424, 1395), (543, 1477), (608, 1496), (614, 1527), (556, 1503), (343, 1522), (303, 1539), (142, 1561), (130, 1576), (125, 1554), (213, 1420), (408, 1384), (405, 1365), (467, 1253), (478, 1255), (420, 1363), (500, 1289), (515, 1283), (519, 1265), (535, 1268), (556, 1273), (557, 1304), (609, 1427), (625, 1528), (645, 1617), (744, 1865), (839, 1799), (1007, 1665), (1087, 1604), (1315, 1495), (1324, 1501), (1081, 1625), (1066, 1636), (1071, 1633), (1114, 1739), (1159, 1849), (1292, 1803), (1280, 1753), (1250, 1695), (1204, 1562), (1209, 1560), (1248, 1679), (1289, 1748), (1303, 1801), (1366, 1787), (1366, 1786), (1366, 1787), (1366, 1786), (1366, 1787), (1370, 1789), (1379, 1785), (1378, 1781), (1390, 1778), (1407, 1771), (1439, 1754), (1481, 1732), (1513, 1718), (1520, 1708), (1505, 1675), (1547, 1721), (1538, 1723), (1511, 1738), (1466, 1760), (1407, 1790), (1409, 1793), (1471, 1890), (1486, 1909), (1522, 1976), (1531, 1997), (1538, 1994), (1551, 2036), (1531, 2043), (1554, 2035), (1704, 1982), (1735, 1975), (1761, 1963), (1766, 1969), (1741, 1980), (1702, 1989), (1573, 2035), (1417, 2098), (1403, 2104), (1414, 2165), (1493, 2150), (1651, 2127), (1652, 2133), (1492, 2154), (1416, 2171), (1426, 2212), (1452, 2358), (1681, 2310), (1664, 2204), (1541, 2231), (1539, 2215), (1654, 2196), (1711, 2180), (1714, 2191), (1672, 2203), (1697, 2305), (1698, 2308), (1757, 2307), (1811, 2331), (1911, 2442), (1897, 2453), (1800, 2340), (1749, 2317), (1735, 2316), (1708, 2322), (1683, 2331), (1668, 2337), (1659, 2443), (1561, 2471), (1474, 2482), (1531, 2805), (1573, 2916), (1557, 2926), (1557, 2926), (1542, 2936), (1531, 2928), (1514, 2925), (1479, 2925), (1446, 2928), (1426, 2942), (1416, 2961), (1411, 2974), (1407, 2989), (1417, 3025), (1403, 3032), (1395, 3005), (1392, 2978), (1403, 2950), (1407, 2925), (1407, 2893), (1401, 2858), (1393, 2826), (1409, 2820), (1416, 2859), (1423, 2889), (1426, 2898), (1465, 2906), (1507, 2912), (1542, 2911), (1550, 2907), (1517, 2813), (1440, 2369), (1419, 2373), (1350, 2390), (1334, 2406), (1305, 2435), (1299, 2447), (1306, 2491), (1308, 2533), (1313, 2574), (1309, 2585), (1302, 2598), (1286, 2608), (1265, 2618), (1237, 2627), (1221, 2641), (1200, 2664), (1186, 2686), (1179, 2708), (1174, 2740), (1196, 2833), (1240, 3001), (1278, 3099), (1260, 3108), (1225, 3014), (1183, 2856), (1144, 2690), (1145, 2696), (996, 2768), (1019, 2844), (1134, 3175), (1119, 3183), (1002, 2849), (885, 2881), (768, 2913), (756, 2916), (808, 3099), (876, 3303), (858, 3311), (832, 3232), (737, 2920), (731, 2922), (666, 2937), (797, 3340), (782, 3348), (654, 2939), (588, 2955), (496, 2976), (470, 3009), (481, 3037), (503, 3055), (540, 3065), (557, 3069), (575, 3079), (587, 3097), (612, 3186), (649, 3348), (624, 3348), (605, 3250), (541, 3255), (539, 3242)]",4,0.009188,-0.00904,9076
6120_2_2,"[(2325, 1759), (2247, 1787), (2131, 1834), (1909, 1917), (1906, 1908), (2160, 1814), (2243, 1782), (2322, 1752), (2311, 1719), (2244, 1612), (2209, 1554), (2208, 1552), (2160, 1578), (2077, 1611), (2018, 1612), (1821, 1616), (1727, 1615), (1719, 1615), (1717, 1608), (1824, 1612), (1951, 1608), (2029, 1599), (2040, 1598), (2042, 1607), (2110, 1591), (2203, 1544), (2124, 1414), (2060, 1306), (2017, 1246), (1855, 1288), (1837, 1293), (1818, 1305), (1780, 1312), (1661, 1346), (1560, 1376), (1527, 1388), (1489, 1406), (1459, 1422), (1420, 1466), (1401, 1484), (1392, 1477), (1372, 1497), (1333, 1458), (1309, 1446), (1310, 1440), (1302, 1404), (1268, 1322), (1248, 1275), (1246, 1275), (1182, 1152), (1167, 1116), (1153, 1094), (1152, 1076), (1154, 1070), (1145, 1051), (1127, 1034), (1115, 1021), (1062, 876), (1062, 874), (1057, 876), (1038, 821), (1025, 822), (984, 828), (880, 844), (768, 857), (713, 864), (713, 864), (692, 865), (692, 866), (689, 870), (688, 876), (676, 900), (651, 956), (644, 977), (639, 976), (639, 976), (633, 993), (609, 1047), (606, 1053), (591, 1086), (586, 1101), (575, 1131), (543, 1231), (508, 1223), (584, 1019), (660, 846), (754, 668), (767, 629), (730, 606), (719, 595), (633, 502), (598, 479), (563, 441), (544, 412), (500, 370), (503, 368), (549, 414), (564, 437), (599, 475), (634, 498), (650, 515), (700, 571), (732, 603), (768, 627), (771, 619), (784, 575), (798, 529), (801, 481), (801, 486), (789, 472), (774, 453), (760, 440), (741, 424), (709, 395), (698, 384), (684, 371), (623, 286), (589, 287), (503, 285), (410, 283), (314, 293), (260, 302), (207, 312), (163, 317), (150, 316), (156, 319), (165, 327), (178, 341), (188, 355), (245, 435), (287, 481), (357, 555), (389, 589), (405, 599), (454, 631), (471, 643), (491, 659), (506, 678), (532, 711), (529, 715), (503, 686), (482, 666), (446, 636), (394, 604), (375, 594), (298, 506), (255, 459), (237, 439), (200, 385), (171, 348), (143, 321), (112, 305), (92, 297), (84, 296), (76, 292), (51, 283), (23, 273), (7, 265), (0, 261), (0, 252), (23, 262), (78, 285), (88, 289), (98, 291), (135, 308), (103, 246), (71, 186), (41, 137), (0, 65), (0, 61), (5, 71), (25, 104), (49, 143), (57, 157), (62, 165), (108, 246), (137, 305), (140, 308), (174, 307), (221, 299), (401, 272), (495, 274), (617, 276), (582, 225), (520, 117), (450, 0), (461, 0), (465, 7), (485, 38), (522, 100), (554, 157), (609, 248), (621, 262), (640, 272), (686, 281), (730, 286), (765, 290), (797, 298), (793, 282), (787, 247), (751, 149), (687, 0), (732, 0), (736, 11), (760, 66), (797, 169), (855, 331), (859, 338), (992, 251), (1006, 209), (1006, 0), (1014, 0), (1009, 206), (1014, 230), (1154, 0), (1183, 0), (1028, 255), (1013, 265), (1015, 271), (1017, 278), (1017, 281), (1017, 286), (1017, 291), (1019, 298), (1019, 302), (1019, 305), (1019, 310), (1021, 317), (1024, 321), (1025, 334), (1025, 338), (1022, 351), (1017, 367), (1038, 364), (1056, 362), (1067, 362), (1076, 361), (1080, 360), (1096, 358), (1107, 357), (1112, 364), (1167, 349), (1252, 330), (1292, 309), (1339, 288), (1398, 267), (1444, 254), (1474, 240), (1565, 219), (1618, 212), (1704, 193), (1789, 170), (1804, 166), (1840, 70), (1859, 0), (1869, 0), (1836, 112), (1814, 164), (1900, 139), (1925, 134), (2005, 125), (2063, 117), (2069, 114), (2062, 94), (2064, 91), (2057, 71), (2052, 72), (2027, 0), (2044, 0), (2051, 23), (2061, 50), (2120, 42), (2128, 42), (2142, 40), (2161, 38), (2215, 29), (2212, 44), (2081, 60), (2083, 70), (2078, 72), (2081, 87), (2087, 86), (2100, 144), (2222, 122), (2353, 169), (2344, 126), (2329, 102), (2308, 81), (2294, 64), (2276, 47), (2266, 42), (2257, 35), (2250, 21), (2242, 12), (2232, 0), (2235, 0), (2251, 19), (2258, 33), (2268, 41), (2277, 46), (2298, 64), (2317, 86), (2332, 101), (2346, 126), (2358, 171), (2432, 201), (2491, 220), (2540, 242), (2548, 211), (2557, 180), (2570, 164), (2582, 149), (2594, 142), (2605, 134), (2609, 120), (2591, 66), (2583, 49), (2576, 34), (2563, 15), (2550, 0), (2560, 0), (2578, 24), (2594, 57), (2609, 93), (2616, 113), (2640, 171), (2681, 202), (2700, 227), (2712, 246), (2725, 286), (2758, 289), (2784, 294), (2803, 296), (2831, 296), (2847, 294), (2885, 291), (2903, 293), (2919, 295), (2941, 297), (2957, 300), (2974, 305), (3005, 311), (3019, 311), (3031, 311), (3046, 311), (3064, 311), (3071, 309), (3091, 307), (3085, 314), (3109, 285), (3136, 250), (3167, 200), (3197, 158), (3240, 111), (3287, 63), (3313, 19), (3327, 0), (3336, 0), (3295, 59), (3259, 101), (3201, 165), (3126, 276), (3112, 302), (3120, 306), (3183, 289), (3252, 265), (3298, 250), (3340, 235), (3360, 218), (3381, 191), (3390, 179), (3390, 192), (3347, 239), (3390, 224), (3390, 235), (3135, 317), (3118, 320), (3121, 320), (3159, 372), (3173, 385), (3181, 400), (3239, 442), (3259, 502), (3260, 523), (3303, 457), (3332, 394), (3336, 394), (3306, 462), (3266, 526), (3261, 542), (3275, 649), (3285, 649), (3287, 655), (3390, 637), (3390, 655), (3173, 672), (3204, 784), (3191, 788), (3190, 792), (3142, 809), (3143, 811), (3062, 842), (3095, 912), (3113, 933), (3186, 908), (3181, 909), (3240, 836), (3390, 693), (3390, 714), (3316, 786), (3252, 867), (3244, 888), (3390, 838), (3390, 852), (3232, 917), (3222, 945), (3216, 968), (3214, 1002), (3219, 1041), (3218, 1040), (3299, 1227), (3354, 1362), (3344, 1368), (3271, 1199), (3236, 1121), (3238, 1127), (3205, 1191), (3163, 1297), (3211, 1449), (3206, 1452), (3158, 1295), (3202, 1189), (3235, 1121), (3211, 1069), (3213, 1074), (3094, 1122), (3126, 1198), (3115, 1201), (3080, 1118), (3048, 1041), (3039, 1021), (3015, 1027), (2997, 1039), (2947, 1096), (2947, 1095), (2997, 1207), (3050, 1342), (3046, 1348), (3107, 1503), (3093, 1511), (3060, 1411), (3021, 1305), (3015, 1287), (2967, 1304), (2925, 1318), (2874, 1339), (2904, 1435), (2892, 1439), (2891, 1464), (2888, 1504), (2886, 1530), (2890, 1545), (2909, 1555), (2932, 1571), (2941, 1572), (2960, 1576), (2863, 1623), (2883, 1595), (2889, 1580), (2886, 1569), (2881, 1563), (2874, 1551), (2868, 1548), (2854, 1532), (2851, 1526), (2796, 1552), (2636, 1631), (2553, 1676), (2471, 1720), (2358, 1769), (2364, 1785), (2359, 1787), (2370, 1815), (2376, 1813), (2390, 1854), (2358, 1869), (2322, 1764), (2326, 1763), (2324, 1756), (2325, 1759)]",4,0.009188,-0.00904,9077
6120_2_2,"[(0, 2069), (161, 2024), (168, 2057), (129, 2060), (91, 2066), (71, 2069), (58, 2072), (32, 2077), (11, 2082), (4, 2083), (0, 2084), (0, 2069)]",4,0.009188,-0.00904,9078
6120_2_2,"[(0, 2232), (127, 2206), (126, 2202), (196, 2186), (216, 2276), (210, 2280), (178, 2289), (164, 2292), (163, 2291), (98, 2310), (90, 2311), (63, 2318), (0, 2336), (0, 2317), (171, 2278), (169, 2263), (186, 2259), (181, 2236), (153, 2242), (151, 2234), (148, 2217), (0, 2254), (0, 2232)]",4,0.009188,-0.00904,9079
6120_2_2,"[(2726, 2133), (2959, 2065), (2963, 2082), (2728, 2142), (2726, 2133)]",4,0.009188,-0.00904,9080
6120_2_2,"[(2441, 2089), (2443, 2096), (2412, 2099), (2310, 2112), (2308, 2106), (2393, 2095), (2441, 2089)]",4,0.009188,-0.00904,9081
6120_2_2,"[(2264, 2132), (2221, 2136), (2146, 2140), (2106, 2142), (2049, 2147), (2049, 2172), (2042, 2172), (2032, 2145), (2046, 2142), (2100, 2135), (2163, 2128), (2220, 2125), (2247, 2122), (2260, 2111), (2260, 2113), (2259, 2109), (2262, 2052), (2266, 2011), (2270, 1991), (2265, 1973), (2251, 1962), (2290, 1946), (2283, 1972), (2277, 2001), (2271, 2035), (2268, 2064), (2266, 2104), (2272, 2119), (2279, 2119), (2288, 2149), (2293, 2168), (2295, 2179), (2303, 2181), (2315, 2296), (2302, 2297), (2295, 2252), (2282, 2190), (2265, 2133), (2264, 2132)]",4,0.009188,-0.00904,9082
6120_2_2,"[(0, 1773), (132, 1745), (136, 1763), (123, 1765), (100, 1766), (0, 1797), (0, 1773)]",4,0.009188,-0.00904,9083
6120_2_2,"[(2894, 1847), (2736, 1911), (2733, 1903), (2855, 1853), (2892, 1837), (2894, 1847)]",4,0.009188,-0.00904,9084
6120_2_2,"[(1645, 1351), (1661, 1346), (1688, 1480), (1740, 1706), (1802, 1941), (1793, 1960), (1777, 1947), (1787, 1934), (1771, 1882), (1722, 1702), (1681, 1491), (1645, 1351)]",4,0.009188,-0.00904,9085
6120_2_2,"[(3082, 1897), (3083, 1893), (3083, 1891), (3083, 1886), (3081, 1880), (3081, 1877), (3082, 1871), (3085, 1868), (3087, 1867), (3089, 1866), (3090, 1867), (3091, 1871), (3093, 1871), (3098, 1872), (3109, 1871), (3110, 1869), (3111, 1866), (3110, 1861), (3110, 1859), (3114, 1862), (3122, 1865), (3126, 1867), (3126, 1868), (3132, 1872), (3135, 1876), (3139, 1879), (3140, 1881), (3144, 1883), (3146, 1885), (3146, 1886), (3146, 1888), (3146, 1889), (3144, 1892), (3142, 1898), (3142, 1898), (3138, 1902), (3136, 1904), (3131, 1906), (3128, 1907), (3126, 1908), (3123, 1911), (3121, 1916), (3121, 1919), (3123, 1919), (3125, 1919), (3128, 1918), (3135, 1917), (3137, 1919), (3139, 1921), (3141, 1922), (3149, 1922), (3149, 1917), (3151, 1913), (3155, 1907), (3159, 1902), (3162, 1899), (3166, 1898), (3173, 1896), (3180, 1896), (3185, 1898), (3191, 1899), (3191, 1905), (3194, 1906), (3196, 1906), (3197, 1905), (3199, 1905), (3204, 1905), (3204, 1905), (3208, 1906), (3209, 1909), (3211, 1910), (3211, 1912), (3212, 1916), (3213, 1917), (3215, 1921), (3216, 1923), (3217, 1925), (3217, 1926), (3218, 1929), (3218, 1932), (3218, 1936), (3219, 1939), (3216, 1940), (3211, 1941), (3209, 1945), (3209, 1949), (3211, 1953), (3211, 1956), (3209, 1956), (3205, 1957), (3201, 1956), (3195, 1955), (3193, 1956), (3192, 1959), (3192, 1963), (3191, 1967), (3190, 1971), (3190, 1975), (3191, 1977), (3191, 1978), (3195, 1976), (3197, 1975), (3198, 1976), (3203, 1979), (3208, 1979), (3219, 1976), (3224, 1973), (3227, 1973), (3228, 1975), (3226, 1978), (3224, 1981), (3224, 1983), (3225, 1986), (3225, 1990), (3222, 1997), (3221, 1999), (3219, 1996), (3218, 1994), (3212, 1993), (3210, 1994), (3207, 1997), (3206, 1998), (3204, 2000), (3199, 2003), (3197, 2003), (3195, 2003), (3190, 2003), (3185, 2003), (3184, 2003), (3181, 2002), (3178, 1999), (3176, 1997), (3175, 1994), (3173, 1989), (3170, 1990), (3167, 1990), (3167, 1987), (3166, 1983), (3165, 1981), (3163, 1981), (3163, 1982), (3161, 1982), (3158, 1984), (3156, 1986), (3156, 1987), (3152, 1989), (3149, 1989), (3146, 1989), (3143, 1989), (3141, 1988), (3139, 1987), (3138, 1984), (3136, 1981), (3134, 1975), (3132, 1971), (3131, 1969), (3129, 1965), (3127, 1960), (3124, 1954), (3123, 1952), (3120, 1946), (3119, 1939), (3116, 1936), (3115, 1935), (3109, 1932), (3106, 1930), (3102, 1928), (3101, 1924), (3100, 1920), (3099, 1917), (3097, 1915), (3095, 1914), (3092, 1913), (3089, 1909), (3087, 1906), (3085, 1903), (3083, 1900), (3082, 1897)]",8,0.009188,-0.00904,10559
6120_2_2,"[(3163, 1830), (3166, 1831), (3171, 1832), (3179, 1831), (3180, 1829), (3182, 1826), (3185, 1824), (3189, 1822), (3191, 1820), (3195, 1819), (3199, 1817), (3205, 1816), (3206, 1815), (3210, 1815), (3212, 1814), (3212, 1814), (3214, 1814), (3215, 1814), (3217, 1815), (3218, 1816), (3218, 1816), (3218, 1818), (3217, 1818), (3215, 1819), (3212, 1820), (3207, 1822), (3205, 1823), (3204, 1824), (3202, 1825), (3200, 1826), (3199, 1827), (3197, 1828), (3195, 1829), (3194, 1830), (3191, 1831), (3188, 1832), (3186, 1833), (3184, 1834), (3183, 1834), (3182, 1835), (3180, 1836), (3179, 1838), (3178, 1838), (3176, 1839), (3175, 1839), (3173, 1839), (3171, 1839), (3170, 1839), (3169, 1838), (3168, 1838), (3167, 1837), (3164, 1835), (3163, 1833), (3163, 1833), (3162, 1831), (3163, 1830)]",8,0.009188,-0.00904,10560
6120_2_2,"[(3180, 1816), (3179, 1815), (3178, 1813), (3178, 1810), (3178, 1807), (3179, 1803), (3181, 1801), (3182, 1798), (3183, 1797), (3185, 1796), (3188, 1796), (3193, 1796), (3199, 1795), (3205, 1796), (3208, 1797), (3209, 1798), (3209, 1800), (3211, 1803), (3211, 1803), (3211, 1804), (3209, 1805), (3208, 1805), (3206, 1804), (3205, 1805), (3204, 1806), (3202, 1806), (3201, 1807), (3200, 1807), (3196, 1808), (3194, 1808), (3192, 1809), (3191, 1809), (3191, 1810), (3188, 1812), (3188, 1813), (3187, 1815), (3185, 1815), (3184, 1815), (3183, 1815), (3182, 1816), (3182, 1816), (3180, 1816)]",8,0.009188,-0.00904,10561
6120_2_2,"[(2954, 1671), (2958, 1659), (2963, 1657), (2967, 1658), (2968, 1646), (2972, 1639), (2984, 1639), (2995, 1641), (2998, 1648), (2994, 1652), (2994, 1657), (2998, 1660), (3002, 1659), (3005, 1660), (3018, 1665), (3025, 1664), (3035, 1664), (3037, 1664), (3048, 1666), (3057, 1670), (3066, 1671), (3070, 1672), (3084, 1674), (3095, 1674), (3099, 1675), (3102, 1677), (3109, 1680), (3115, 1684), (3118, 1691), (3121, 1698), (3125, 1703), (3131, 1711), (3134, 1713), (3135, 1714), (3137, 1718), (3138, 1721), (3139, 1726), (3140, 1732), (3139, 1737), (3138, 1741), (3135, 1745), (3130, 1749), (3129, 1751), (3122, 1755), (3119, 1758), (3114, 1761), (3112, 1761), (3110, 1763), (3108, 1767), (3107, 1769), (3102, 1773), (3098, 1776), (3095, 1777), (3090, 1779), (3083, 1780), (3075, 1782), (3067, 1783), (3063, 1784), (3056, 1783), (3053, 1779), (3053, 1773), (3051, 1767), (3045, 1765), (3042, 1765), (3039, 1767), (3038, 1769), (3035, 1771), (3030, 1773), (3027, 1772), (3022, 1767), (3020, 1763), (3020, 1763), (3013, 1759), (3009, 1759), (3003, 1761), (2994, 1764), (2993, 1770), (2991, 1775), (2985, 1780), (2981, 1782), (2976, 1781), (2973, 1779), (2972, 1778), (2970, 1766), (2968, 1762), (2957, 1762), (2952, 1759), (2947, 1753), (2945, 1745), (2945, 1741), (2945, 1739), (2940, 1738), (2940, 1735), (2936, 1728), (2936, 1725), (2934, 1719), (2933, 1712), (2932, 1703), (2933, 1696), (2936, 1691), (2938, 1684), (2943, 1677), (2948, 1676), (2951, 1675), (2954, 1671)]",8,0.009188,-0.00904,10562
6120_2_2,"[(3150, 1630), (3150, 1632), (3151, 1633), (3153, 1634), (3156, 1634), (3156, 1632), (3156, 1632), (3158, 1630), (3158, 1628), (3157, 1627), (3157, 1625), (3156, 1623), (3156, 1623), (3157, 1622), (3159, 1623), (3160, 1623), (3160, 1623), (3162, 1624), (3163, 1625), (3164, 1625), (3166, 1625), (3167, 1623), (3166, 1622), (3165, 1622), (3166, 1621), (3167, 1622), (3168, 1622), (3170, 1622), (3172, 1621), (3171, 1618), (3171, 1617), (3170, 1616), (3169, 1615), (3169, 1615), (3169, 1614), (3170, 1614), (3173, 1612), (3177, 1612), (3181, 1612), (3184, 1613), (3184, 1614), (3185, 1615), (3188, 1615), (3192, 1615), (3193, 1617), (3193, 1619), (3193, 1621), (3191, 1624), (3189, 1625), (3184, 1625), (3181, 1625), (3180, 1625), (3175, 1624), (3173, 1625), (3172, 1625), (3171, 1626), (3169, 1629), (3168, 1630), (3168, 1630), (3169, 1632), (3170, 1632), (3172, 1632), (3176, 1633), (3177, 1633), (3178, 1636), (3180, 1640), (3180, 1642), (3179, 1646), (3178, 1649), (3177, 1652), (3176, 1654), (3172, 1655), (3168, 1656), (3165, 1656), (3161, 1656), (3156, 1655), (3153, 1654), (3149, 1651), (3147, 1648), (3147, 1646), (3146, 1645), (3146, 1641), (3146, 1637), (3147, 1634), (3148, 1632), (3150, 1630)]",8,0.009188,-0.00904,10563
6120_2_2,"[(3247, 1632), (3246, 1631), (3244, 1625), (3245, 1621), (3246, 1620), (3250, 1619), (3253, 1618), (3260, 1621), (3261, 1622), (3262, 1625), (3266, 1625), (3268, 1625), (3270, 1627), (3271, 1628), (3271, 1632), (3272, 1637), (3268, 1639), (3264, 1640), (3254, 1641), (3247, 1641), (3243, 1642), (3238, 1643), (3233, 1643), (3230, 1639), (3230, 1637), (3232, 1635), (3237, 1635), (3243, 1635), (3243, 1634), (3246, 1633), (3247, 1632)]",8,0.009188,-0.00904,10564
6120_2_0,"[(2659, 1398), (2679, 1406), (2900, 1498), (3128, 1605), (3264, 1669), (3390, 1730), (3390, 1759), (3385, 1758), (3259, 1695), (3122, 1632), (2895, 1524), (2652, 1423), (2608, 1407), (2555, 1386), (2457, 1349), (2314, 1296), (2104, 1226), (2032, 1203), (1998, 1194), (1925, 1174), (1876, 1158), (1852, 1151), (1816, 1141), (1752, 1122), (1706, 1108), (1668, 1097), (1612, 1081), (1524, 1055), (1421, 1026), (1399, 1020), (1388, 1017), (1330, 1000), (1226, 971), (1221, 970), (1197, 964), (1075, 928), (989, 902), (986, 901), (965, 895), (951, 891), (908, 878), (828, 855), (724, 826), (704, 821), (701, 820), (691, 817), (670, 811), (618, 797), (557, 778), (512, 765), (511, 765), (417, 737), (409, 736), (407, 735), (378, 728), (315, 708), (302, 704), (291, 701), (207, 677), (157, 664), (105, 650), (95, 648), (2, 623), (0, 622), (0, 595), (100, 621), (212, 650), (320, 681), (382, 701), (421, 711), (458, 721), (480, 727), (562, 751), (622, 769), (657, 779), (663, 781), (729, 799), (797, 818), (806, 821), (833, 828), (913, 852), (923, 855), (929, 856), (991, 874), (1072, 899), (1087, 904), (1202, 936), (1234, 945), (1269, 955), (1334, 974), (1426, 999), (1528, 1028), (1575, 1041), (1614, 1053), (1679, 1072), (1742, 1091), (1750, 1093), (1756, 1095), (1821, 1114), (1874, 1129), (1914, 1141), (1942, 1150), (2002, 1167), (2037, 1176), (2108, 1199), (2318, 1269), (2462, 1323), (2560, 1359), (2648, 1393), (2659, 1398)]",3,0.009188,-0.00904,12888
6120_2_0,"[(3380, 2103), (3373, 2107), (3356, 2109), (3340, 2110), (3317, 2110), (3306, 2111), (3293, 2111), (3284, 2111), (3273, 2113), (3247, 2117), (3234, 2119), (3218, 2123), (3205, 2126), (3192, 2129), (3171, 2131), (3135, 2136), (3118, 2137), (3093, 2139), (3066, 2138), (3037, 2137), (2996, 2136), (2968, 2135), (2928, 2133), (2902, 2130), (2875, 2128), (2841, 2125), (2828, 2123), (2810, 2120), (2790, 2119), (2774, 2116), (2762, 2112), (2751, 2106), (2742, 2101), (2733, 2098), (2711, 2092), (2697, 2088), (2679, 2085), (2665, 2081), (2645, 2078), (2626, 2073), (2601, 2066), (2577, 2060), (2557, 2055), (2536, 2048), (2512, 2043), (2493, 2040), (2474, 2036), (2455, 2032), (2427, 2028), (2412, 2023), (2383, 2013), (2358, 2007), (2344, 2000), (2341, 1997), (2338, 1985), (2346, 1993), (2359, 2000), (2384, 2006), (2413, 2016), (2428, 2020), (2455, 2025), (2475, 2029), (2493, 2032), (2513, 2036), (2536, 2041), (2558, 2047), (2578, 2053), (2602, 2059), (2627, 2066), (2646, 2071), (2666, 2074), (2680, 2078), (2698, 2081), (2711, 2085), (2734, 2091), (2743, 2094), (2752, 2099), (2764, 2105), (2775, 2109), (2790, 2112), (2811, 2113), (2829, 2116), (2842, 2117), (2875, 2121), (2902, 2123), (2928, 2126), (2969, 2128), (2996, 2128), (3038, 2130), (3066, 2131), (3092, 2131), (3118, 2130), (3134, 2129), (3170, 2123), (3191, 2122), (3204, 2118), (3217, 2115), (3233, 2112), (3246, 2110), (3272, 2106), (3283, 2104), (3293, 2104), (3306, 2103), (3317, 2103), (3340, 2103), (3356, 2102), (3372, 2100), (3378, 2094), (3378, 2093), (3373, 2088), (3370, 2083), (3364, 2068), (3353, 2048), (3340, 2022), (3324, 2004), (3305, 1987), (3290, 1972), (3278, 1961), (3260, 1949), (3248, 1942), (3229, 1934), (3212, 1926), (3195, 1918), (3177, 1911), (3155, 1897), (3135, 1885), (3127, 1880), (3114, 1872), (3102, 1864), (3079, 1853), (3070, 1846), (3061, 1839), (3045, 1829), (3025, 1816), (3003, 1802), (2981, 1791), (2929, 1752), (2904, 1723), (2884, 1701), (2858, 1672), (2834, 1637), (2821, 1614), (2801, 1583), (2774, 1535), (2760, 1521), (2748, 1505), (2738, 1493), (2717, 1472), (2649, 1429), (2652, 1423), (2721, 1467), (2742, 1488), (2752, 1501), (2765, 1517), (2779, 1531), (2805, 1579), (2826, 1611), (2839, 1633), (2863, 1668), (2888, 1697), (2908, 1719), (2933, 1747), (2985, 1785), (3007, 1797), (3028, 1811), (3048, 1824), (3064, 1834), (3074, 1841), (3083, 1848), (3106, 1859), (3118, 1867), (3130, 1875), (3139, 1879), (3159, 1892), (3180, 1906), (3198, 1913), (3216, 1921), (3232, 1929), (3251, 1937), (3264, 1943), (3282, 1956), (3295, 1968), (3310, 1982), (3328, 1999), (3345, 2019), (3358, 2044), (3369, 2065), (3378, 2087), (3385, 2095), (3389, 2096), (3389, 2103), (3385, 2103), (3380, 2103)]",4,0.009188,-0.00904,12889
6120_2_0,"[(156, 664), (133, 669), (109, 671), (87, 671), (66, 672), (43, 673), (1, 677), (2, 669), (42, 666), (77, 666), (95, 656), (105, 650), (156, 664)]",4,0.009188,-0.00904,12890
